1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-1.7429788,5.765238,7.4507556,202.51999,-37.95,-10.349999,-0.021293016,-0.03832743,-0.021293016,14.125,-31.5,0.125,-1.7631999,5.933,7.6066,-0.0033999998,-0.0433,-0.118499994,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.6472107,5.793968,7.422025,202.64,-37.85,-10.34,-0.029810224,-0.03726278,-0.02448697,14.125,-31.375,-0.875,-1.7615,5.9269,7.6116996,-0.005,-0.0668,-0.035299998,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry
-1.6567876,5.841852,7.393295,202.70999,-37.79,-10.3,-0.11711159,-0.010646508,-0.07878416,13.5625,-31.125,-1.1875,-1.7544999,5.9122,7.6246996,0.0861,-0.0229,-0.0775,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.6567876,5.841852,7.393295,202.79,-37.64,-10.349999,-0.11711159,-0.010646508,-0.07878416,13.6875,-30.5625,-1.0,-1.7544999,5.9122,7.6246996,0.0861,-0.0229,-0.0775,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.7525556,5.7365074,7.6614456,202.79,-37.64,-10.349999,-0.14266321,-0.036198128,-0.09262462,13.6875,-30.5625,-1.0,-1.7621,5.8915997,7.6389,0.0837,0.046299998,-0.1209,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.7525556,5.7365074,7.6614456,202.79,-37.64,-10.349999,-0.14266321,-0.036198128,-0.09262462,13.6875,-30.5625,-1.0,-1.7621,5.8915997,7.6389,0.0837,0.046299998,-0.1209,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.8004397,5.6215854,7.967903,202.9,-37.41,-10.38,-0.067073,-0.028745573,-0.087301366,13.25,-30.875,-1.4375,-1.7675999,5.8606997,7.6614,-0.0088,-0.0311,0.13149999,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.8004397,5.6215854,7.967903,202.9,-37.41,-10.38,-0.067073,-0.028745573,-0.087301366,13.25,-30.875,-1.4375,-1.7675999,5.8606997,7.6614,-0.0088,-0.0311,0.13149999,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry
-1.8962077,5.6120086,7.651869,203.04,-37.2,-10.48,0.07452556,-0.015969763,-0.055361845,13.4375,-30.25,-1.75,-1.7843,5.831,7.6801996,-0.1003,-0.14899999,0.39749998,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.7238252,5.841852,7.3645644,203.11,-37.27,-10.5,0.09794788,-0.06174975,-0.054297194,13.75,-30.25,-1.3125,-1.7883999,5.8403,7.6720996,-0.1355,-0.1287,0.1112,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.6184803,5.8801594,7.3071036,203.2,-37.44,-10.469999,0.069202304,-0.09155997,-0.09901253,13.875,-30.375,-1.5625,-1.7823,5.8627996,7.6562996,0.0349,0.074599996,-0.1674,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.7046716,5.803545,7.3549876,203.37,-37.489998,-10.45,0.034068827,-0.11604694,-0.1362753,13.875,-30.25,-1.4375,-1.7801,5.8697,7.6516,0.1309,0.107099995,-0.2118,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.7046716,5.803545,7.3549876,203.37,-37.489998,-10.45,0.034068827,-0.11604694,-0.1362753,13.6875,-30.5625,-0.875,-1.7801,5.8697,7.6516,0.1309,0.107099995,-0.2118,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-2.480393,5.602432,7.422025,203.58,-37.54,-10.42,-0.018099064,-0.069202304,-0.12882276,13.6875,-30.5625,-0.875,-1.7751,5.877,7.6471996,0.0475,0.021499999,-0.1584,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-2.480393,5.602432,7.422025,203.58,-37.54,-10.42,-0.018099064,-0.069202304,-0.12882276,13.6875,-30.5625,-0.875,-1.7751,5.877,7.6471996,0.0475,0.021499999,-0.1584,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-0.842759,5.5737014,7.1730285,203.73,-37.489998,-10.44,-0.07559021,0.020228365,0.09049532,14.0,-30.5,-0.875,-1.7784,5.8701,7.6517,-0.7238,-0.1678,-0.103999995,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.484405,5.6120086,7.565677,203.76,-37.48,-10.0,-0.11711159,0.054297194,-0.10859439,14.0,-30.5,-1.0,-1.7032,5.8778,7.6629,0.8398,-0.2048,-0.3602,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.484405,5.6120086,7.565677,203.76,-37.48,-10.0,-0.11711159,0.054297194,-0.10859439,14.0,-30.5,-1.0,-1.7032,5.8778,7.6629,0.8398,-0.2048,-0.3602,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-2.0111294,5.650316,7.565677,203.78,-37.34,-10.12,-0.072396256,0.14053391,-0.17460273,14.0,-30.9375,-0.4375,-1.7231,5.8559,7.6752,0.2121,-0.1441,0.0199,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-2.0111294,5.6886234,7.8050976,204.06999,-37.309998,-10.76,0.120305546,-0.09581858,-0.15650368,14.3125,-30.625,0.5625,-1.8319,5.8399,7.6622,-0.0143,0.0383,0.0131,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-2.030283,5.602432,8.0445175,204.26,-37.32,-10.87,0.20441297,-0.055361845,-0.12669346,14.1875,-30.1875,0.125,-1.8497,5.8387,7.6587996,-0.1929,-0.048699997,0.2714,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-2.030283,5.602432,8.0445175,204.26,-37.32,-10.87,0.20441297,-0.055361845,-0.12669346,14.1875,-30.1875,0.125,-1.8497,5.8387,7.6587996,-0.1929,-0.048699997,0.2714,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-2.030283,5.602432,8.0445175,204.34999,-37.53,-10.88,0.20441297,-0.055361845,-0.12669346,14.0625,-30.0625,0.125,-1.8497,5.8387,7.6587996,-0.1929,-0.048699997,0.2714,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-2.1930888,5.363012,7.2209125,204.33,-37.6,-11.12,0.25764552,0.26190412,-0.007452556,14.1875,-30.0625,0.125,-1.892,5.8722997,7.6226997,-0.1318,-0.36609998,0.32639998,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-2.4995465,5.6982,6.799533,204.04,-37.95,-11.33,0.38753292,-0.056426495,0.031939525,14.0,-30.5,0.3125,-1.9273,5.9136996,7.5818,-0.2932,-0.4558,-0.2314,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-1.8866309,5.995081,6.9527617,204.01,-38.719997,-11.309999,0.08304276,-0.120305546,0.030874874,14.4375,-30.1875,0.5625,-1.9233999,6.0158,7.5018997,0.1344,-0.036399998,-0.4276,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-1.9153614,5.861006,7.3645644,204.12,-38.95,-11.08,0.1820553,-0.17460273,0.070266955,14.75,-30.4375,1.125,-1.8849,6.0505,7.4838,-0.1583,-0.1784,0.100099996,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry
-1.6472107,5.985504,7.28795,204.29,-39.329998,-10.74,0.13733996,-0.031939525,0.04897394,15.125,-30.4375,1.1875,-1.8283999,6.1064,7.4523997,0.15869999,0.0903,-0.0063,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-1.8579005,5.861006,7.086837,204.29,-39.489998,-10.61,0.07346091,0.11178834,0.044715334,14.875,-30.625,1.125,-1.8068999,6.1298,7.4384,0.13759999,-0.0405,-0.022,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-1.9440918,5.899313,7.038953,204.19,-39.59,-10.69,0.03832743,0.09262462,0.072396256,14.875,-30.625,1.125,-1.8190999,6.1417,7.4255996,-0.066,-0.1797,-0.2153,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-1.6663644,6.14831,7.1347213,203.87,-39.82,-10.7,0.03832743,-0.030874874,0.09155997,14.3125,-30.0625,0.875,-1.821,6.1717,7.4002,0.024,-0.111099996,-0.259,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry
-1.6280571,6.1866174,7.07726,203.81,-39.98,-10.46,0.017034413,-0.009581857,0.059620447,14.3125,-29.875,0.3125,-1.7818999,6.1960998,7.3893,0.1523,0.021699999,-0.1502,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-1.4460979,6.3302693,7.144298,203.81,-40.0,-10.429999,-0.029810224,-0.03726278,0.031939525,14.0625,-29.75,0.125,-1.7758,6.1994,7.388,0.116799995,0.0871,-0.1882,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-1.4077905,6.1770406,7.249643,203.84999,-40.079998,-10.219999,-0.055361845,0.007452556,-0.023422318,14.0625,-29.75,0.125,-1.7411,6.2138996,7.3841,0.26909998,0.22,-0.1157,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-1.4077905,6.1770406,7.249643,203.84999,-40.079998,-10.219999,-0.055361845,0.007452556,-0.023422318,14.1875,-29.625,0.5625,-1.7411,6.2138996,7.3841,0.26909998,0.22,-0.1157,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

-1.7717092,6.0238113,7.2304893,203.92,-40.0,-10.26,-0.02448697,0.007452556,-0.030874874,14.1875,-29.625,0.5625,-1.7477,6.2036,7.3911996,0.3148,0.073199995,-0.0148,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry
-1.7621324,6.0142345,7.2304893,203.93,-39.96,-10.32,0.015969763,-0.030874874,0.011711159,14.1875,-29.625,0.4375,-1.7571,6.1965,7.3949,-0.0387,-0.0668,-0.038,34.125179,108.834471,7.0,0.0,VIBRATE_MODE,Angry

